key,Время замера,Температура
1784,2019-07-08 15:48:47,1596.0
1784,2019-07-08 15:53:34,1588.0
1784,2019-07-08 16:04:05,1592.0
1784,2019-07-08 16:10:16,1589.0
1785,2019-07-08 16:17:48,1589.0
1785,2019-07-08 16:26:40,1589.0
1785,2019-07-08 16:34:29,1589.0
1786,2019-07-08 16:54:31,1574.0
1786,2019-07-08 17:02:11,1586.0
1786,2019-07-08 17:13:07,1573.0
1786,2019-07-08 17:20:56,1580.0
1786,2019-07-08 17:29:11,1579.0
1787,2019-07-08 19:03:25,1608.0
1787,2019-07-08 19:09:42,1586.0
1787,2019-07-08 19:22:26,1593.0
1787,2019-07-08 19:38:59,1584.0
1787,2019-07-08 19:42:29,1586.0
1787,2019-07-08 19:50:50,1584.0
1788,2019-07-08 20:52:01,1591.0
1788,2019-07-08 20:59:26,1592.0
1788,2019-07-08 21:16:00,1601.0
1788,2019-07-08 21:22:26,1615.0
1788,2019-07-08 21:34:14,1613.0
1788,2019-07-08 21:36:38,1613.0
1788,2019-07-08 21:42:22,1622.0
1789,2019-07-08 21:49:38,1588.0
1789,2019-07-08 21:53:33,1588.0
1789,2019-07-08 22:00:10,1593.0
1789,2019-07-08 22:06:31,1590.0
1789,2019-07-08 22:11:35,1598.0
1790,2019-07-08 22:19:28,1630.0
1790,2019-07-08 22:26:12,1608.0
1790,2019-07-08 22:32:34,1605.0
1790,2019-07-08 22:38:17,1600.0
1791,2019-07-08 22:47:58,1623.0
1791,2019-07-08 23:01:05,1635.0
1791,2019-07-08 23:12:37,1605.0
1791,2019-07-08 23:15:00,1599.0
1791,2019-07-08 23:24:21,1605.0
1792,2019-07-08 23:36:52,1633.0
1792,2019-07-08 23:46:40,1605.0
1792,2019-07-08 23:56:23,1603.0
1793,2019-07-09 00:16:00,1635.0
1793,2019-07-09 00:27:34,1604.0
1793,2019-07-09 00:37:54,1605.0
1793,2019-07-09 00:47:56,1601.0
1794,2019-07-09 01:57:27,1597.0
1794,2019-07-09 02:03:12,1597.0
1794,2019-07-09 02:10:35,1598.0
1794,2019-07-09 02:23:35,1603.0
1794,2019-07-09 02:30:22,1605.0
1795,2019-07-09 02:36:50,1623.0
1795,2019-07-09 02:42:42,1608.0
1795,2019-07-09 02:49:34,1608.0
1795,2019-07-09 03:08:06,1601.0
1795,2019-07-09 03:14:21,1603.0
1796,2019-07-09 03:15:21,1611.0
1796,2019-07-09 03:23:37,1597.0
1796,2019-07-09 03:29:35,1606.0
1796,2019-07-09 03:43:05,1608.0
1796,2019-07-09 03:50:39,1601.0
1797,2019-07-09 03:59:13,1616.0
1797,2019-07-09 04:04:58,1584.0
1797,2019-07-09 04:11:07,1597.0
1797,2019-07-09 04:20:01,1600.0
1798,2019-07-09 04:37:21,1599.0
1798,2019-07-09 04:45:41,1595.0
1798,2019-07-09 04:53:14,1589.0
1798,2019-07-09 04:59:27,1588.0
1799,2019-07-09 05:19:43,1623.0
1799,2019-07-09 05:26:35,1608.0
1799,2019-07-09 05:31:58,1598.0
1799,2019-07-09 05:44:26,1610.0
1799,2019-07-09 05:54:06,1603.0
1800,2019-07-09 06:00:05,1585.0
1800,2019-07-09 06:05:48,1580.0
1800,2019-07-09 06:14:02,1594.0
1800,2019-07-09 06:17:02,1599.0
1800,2019-07-09 06:28:28,1594.0
1800,2019-07-09 06:34:30,1597.0
1801,2019-07-09 06:47:47,1583.0
1801,2019-07-09 06:57:52,1587.0
1801,2019-07-09 07:08:40,1601.0
1802,2019-07-09 07:38:04,1654.0
1802,2019-07-09 07:51:21,1624.0
1802,2019-07-09 08:06:10,1609.0
1802,2019-07-09 08:10:53,1597.0
1802,2019-07-09 08:14:38,1596.0
1802,2019-07-09 08:19:27,1606.0
1802,2019-07-09 08:27:18,1611.0
1803,2019-07-09 08:44:39,1639.0
1803,2019-07-09 08:53:09,1608.0
1803,2019-07-09 09:07:30,1600.0
1803,2019-07-09 09:16:23,1602.0
1803,2019-07-09 09:28:01,1603.0
1803,2019-07-09 09:32:45,1612.0
1803,2019-07-09 09:35:38,1607.0
1803,2019-07-09 09:43:25,1607.0
1804,2019-07-09 09:57:14,1658.0
1804,2019-07-09 10:05:59,1624.0
1804,2019-07-09 10:10:06,1613.0
1804,2019-07-09 10:21:21,1619.0
1804,2019-07-09 10:24:42,1626.0
1804,2019-07-09 10:29:28,1626.0
1804,2019-07-09 10:36:18,1629.0
1804,2019-07-09 10:40:11,1629.0
1804,2019-07-09 10:46:27,1633.0
1805,2019-07-09 11:06:05,1577.0
1805,2019-07-09 11:14:46,1583.0
1805,2019-07-09 11:23:50,1599.0
1805,2019-07-09 11:27:44,1607.0
1805,2019-07-09 11:34:18,1595.0
1805,2019-07-09 11:40:06,1605.0
1806,2019-07-09 13:07:39,1632.0
1806,2019-07-09 13:19:45,1620.0
1806,2019-07-09 13:25:59,1607.0
1806,2019-07-09 13:34:48,1613.0
1806,2019-07-09 13:41:54,1604.0
1806,2019-07-09 13:49:34,1606.0
1807,2019-07-09 13:50:34,1589.0
1807,2019-07-09 13:54:52,1599.0
1807,2019-07-09 14:02:57,1599.0
1807,2019-07-09 14:08:11,1599.0
1808,2019-07-09 14:34:30,1608.0
1808,2019-07-09 14:42:25,1596.0
1808,2019-07-09 14:54:21,1597.0
1809,2019-07-09 16:19:01,1606.0
1809,2019-07-09 16:24:29,1610.0
1809,2019-07-09 16:33:10,1613.0
1809,2019-07-09 16:38:35,1615.0
1809,2019-07-09 16:48:21,1618.0
1809,2019-07-09 16:51:50,1616.0
1809,2019-07-09 16:56:50,1615.0
1809,2019-07-09 17:01:31,1620.0
1810,2019-07-09 17:07:14,1568.0
1810,2019-07-09 17:12:51,1577.0
1810,2019-07-09 17:18:40,1583.0
1810,2019-07-09 17:24:37,1581.0
1810,2019-07-09 17:29:27,1589.0
1811,2019-07-09 17:48:33,1602.0
1811,2019-07-09 17:57:26,1585.0
1811,2019-07-09 18:07:12,1594.0
1811,2019-07-09 18:13:06,1601.0
1811,2019-07-09 18:19:41,1599.0
1811,2019-07-09 18:22:03,1592.0
1811,2019-07-09 18:26:07,1604.0
1812,2019-07-09 18:33:32,1634.0
1812,2019-07-09 18:41:00,1598.0
1812,2019-07-09 19:01:29,1602.0
1812,2019-07-09 19:14:40,1595.0
1813,2019-07-09 19:31:52,1565.0
1813,2019-07-09 19:36:06,1570.0
1813,2019-07-09 19:41:01,1577.0
1813,2019-07-09 19:45:53,1590.0
1813,2019-07-09 19:51:31,1578.0
1813,2019-07-09 19:54:35,1578.0
1813,2019-07-09 19:57:37,1592.0
1814,2019-07-09 20:08:14,1588.0
1814,2019-07-09 20:16:46,1577.0
1814,2019-07-09 20:33:22,1579.0
1814,2019-07-09 20:41:00,1597.0
1814,2019-07-09 20:49:12,1584.0
1814,2019-07-09 20:57:02,1597.0
1815,2019-07-09 21:10:53,1608.0
1815,2019-07-09 21:20:54,1579.0
1815,2019-07-09 21:28:08,1576.0
1815,2019-07-09 21:32:32,1588.0
1815,2019-07-09 21:44:47,1573.0
1815,2019-07-09 21:53:54,1583.0
1816,2019-07-09 21:57:44,1590.0
1816,2019-07-09 22:05:57,1600.0
1816,2019-07-09 22:13:07,1593.0
1816,2019-07-09 22:30:27,1603.0
1816,2019-07-09 22:36:16,1588.0
1816,2019-07-09 22:54:41,1598.0
1816,2019-07-09 23:03:07,1591.0
1817,2019-07-09 23:04:16,1591.0
1817,2019-07-09 23:09:33,1591.0
1817,2019-07-09 23:14:39,1623.0
1817,2019-07-09 23:27:27,1666.0
1817,2019-07-09 23:35:45,1691.0
1817,2019-07-09 23:39:57,1696.0
1818,2019-07-09 23:47:10,1627.0
1818,2019-07-09 23:52:02,1650.0
1818,2019-07-10 00:03:55,1650.0
1818,2019-07-10 00:18:18,1650.0
1818,2019-07-10 00:27:58,1650.0
1818,2019-07-10 00:33:46,1671.0
1819,2019-07-10 00:41:41,1618.0
1819,2019-07-10 00:50:38,1605.0
1819,2019-07-10 01:00:08,1599.0
1820,2019-07-10 01:35:44,1603.0
1820,2019-07-10 01:48:20,1586.0
1820,2019-07-10 01:57:51,1597.0
1820,2019-07-10 02:05:54,1599.0
1820,2019-07-10 02:17:31,1581.0
1820,2019-07-10 02:31:03,1588.0
1820,2019-07-10 02:36:08,1587.0
1820,2019-07-10 02:44:45,1592.0
1821,2019-07-10 02:59:57,1644.0
1821,2019-07-10 03:03:39,1633.0
1821,2019-07-10 03:24:45,1624.0
1821,2019-07-10 03:44:29,1619.0
1821,2019-07-10 03:51:02,1613.0
1821,2019-07-10 04:03:25,1615.0
1822,2019-07-10 04:09:35,1576.0
1822,2019-07-10 04:19:09,1593.0
1822,2019-07-10 04:23:46,1584.0
1822,2019-07-10 04:26:53,1584.0
1822,2019-07-10 04:29:52,1593.0
1823,2019-07-10 04:41:22,1594.0
1823,2019-07-10 04:47:35,1596.0
1823,2019-07-10 04:53:00,1601.0
1823,2019-07-10 05:03:46,1597.0
1823,2019-07-10 05:10:10,1597.0
1824,2019-07-10 05:30:50,1571.0
1824,2019-07-10 05:36:09,1574.0
1824,2019-07-10 05:44:35,1603.0
1824,2019-07-10 05:50:35,1584.0
1824,2019-07-10 05:56:37,1596.0
1825,2019-07-10 06:02:03,1596.0
1825,2019-07-10 06:07:37,1557.0
1825,2019-07-10 06:18:22,1586.0
1825,2019-07-10 06:28:03,1593.0
1825,2019-07-10 06:33:38,1595.0
1826,2019-07-10 06:41:40,1595.0
1826,2019-07-10 06:48:47,1577.0
1826,2019-07-10 06:54:05,1581.0
1826,2019-07-10 06:58:36,1597.0
1826,2019-07-10 07:07:47,1589.0
1826,2019-07-10 07:13:42,1602.0
1827,2019-07-10 07:19:05,1617.0
1827,2019-07-10 07:29:53,1621.0
1827,2019-07-10 07:58:43,1614.0
1827,2019-07-10 08:00:47,1595.0
1827,2019-07-10 08:04:18,1613.0
1827,2019-07-10 08:17:15,1610.0
1828,2019-07-10 08:35:14,1609.0
1828,2019-07-10 08:40:55,1612.0
1828,2019-07-10 09:02:52,1596.0
1828,2019-07-10 09:05:04,1597.0
1828,2019-07-10 09:21:00,1584.0
1828,2019-07-10 09:23:35,1598.0
1828,2019-07-10 09:33:28,1589.0
1829,2019-07-10 10:06:19,1535.0
1829,2019-07-10 10:10:05,1564.0
1829,2019-07-10 10:13:11,1575.0
1829,2019-07-10 10:15:46,1598.0
1829,2019-07-10 10:20:12,1583.0
1829,2019-07-10 10:24:03,1571.0
1829,2019-07-10 10:29:06,1571.0
1829,2019-07-10 10:31:04,1572.0
1829,2019-07-10 10:35:33,1572.0
1829,2019-07-10 10:42:30,1571.0
1829,2019-07-10 10:47:19,1570.0
1829,2019-07-10 10:56:07,1570.0
1829,2019-07-10 11:00:45,1590.0
1830,2019-07-10 11:05:07,1590.0
1830,2019-07-10 11:10:44,1609.0
1830,2019-07-10 11:19:00,1598.0
1830,2019-07-10 11:32:21,1609.0
1830,2019-07-10 11:39:33,1606.0
1830,2019-07-10 11:55:07,1607.0
1830,2019-07-10 11:57:59,1601.0
1830,2019-07-10 12:04:57,1607.0
1831,2019-07-10 12:10:23,1568.0
1831,2019-07-10 12:14:58,1578.0
1831,2019-07-10 12:22:33,1587.0
1831,2019-07-10 12:26:28,1582.0
1831,2019-07-10 12:31:15,1584.0
1832,2019-07-10 12:35:24,1570.0
1832,2019-07-10 12:41:54,1578.0
1832,2019-07-10 12:48:42,1574.0
1832,2019-07-10 12:54:18,1574.0
1832,2019-07-10 12:59:49,1583.0
1833,2019-07-10 13:12:44,1582.0
1833,2019-07-10 13:22:11,1578.0
1833,2019-07-10 13:25:43,1582.0
1833,2019-07-10 13:39:58,1579.0
1833,2019-07-10 13:43:19,1578.0
1833,2019-07-10 13:49:51,1580.0
1834,2019-07-10 13:50:51,1570.0
1834,2019-07-10 13:59:08,1576.0
1834,2019-07-10 14:04:53,1577.0
1834,2019-07-10 14:09:57,1584.0
1835,2019-07-10 14:17:02,1586.0
1835,2019-07-10 14:25:05,1589.0
1835,2019-07-10 14:33:17,1585.0
1835,2019-07-10 14:36:03,1584.0
1835,2019-07-10 14:39:40,1592.0
1835,2019-07-10 14:44:00,1593.0
1836,2019-07-10 14:47:29,1621.0
1836,2019-07-10 14:56:28,1624.0
1836,2019-07-10 15:04:46,1628.0
1837,2019-07-10 15:29:28,1649.0
1837,2019-07-10 15:38:47,1621.0
1837,2019-07-10 15:54:56,1615.0
1837,2019-07-10 16:19:43,1603.0
1837,2019-07-10 16:25:18,1587.0
1837,2019-07-10 16:28:54,1576.0
1837,2019-07-10 16:38:37,1588.0
1838,2019-07-10 16:39:37,1577.0
1838,2019-07-10 16:46:01,1580.0
1838,2019-07-10 16:55:38,1580.0
1838,2019-07-10 17:01:43,1580.0
1838,2019-07-10 17:06:20,1580.0
1839,2019-07-10 18:16:58,1588.0
1839,2019-07-10 18:23:30,1596.0
1839,2019-07-10 18:29:30,1596.0
1839,2019-07-10 18:34:21,1594.0
1839,2019-07-10 18:39:07,1586.0
1840,2019-07-10 19:00:02,1602.0
1840,2019-07-10 19:21:28,1594.0
1840,2019-07-10 19:25:32,1580.0
1840,2019-07-10 19:40:07,1585.0
1840,2019-07-10 19:53:29,1589.0
1841,2019-07-10 19:56:57,1559.0
1841,2019-07-10 20:02:28,1566.0
1841,2019-07-10 20:05:09,1582.0
1841,2019-07-10 20:10:22,1587.0
1841,2019-07-10 20:16:45,1583.0
1841,2019-07-10 20:25:20,1573.0
1841,2019-07-10 20:29:46,1589.0
1842,2019-07-10 20:51:44,1579.0
1842,2019-07-10 20:57:34,1573.0
1842,2019-07-10 21:02:27,1578.0
1842,2019-07-10 21:09:22,1586.0
1842,2019-07-10 21:14:28,1577.0
1842,2019-07-10 21:18:35,1589.0
1843,2019-07-10 21:24:58,1575.0
1843,2019-07-10 21:28:54,1577.0
1843,2019-07-10 21:33:24,1584.0
1843,2019-07-10 21:36:45,1592.0
1843,2019-07-10 21:41:22,1589.0
1843,2019-07-10 21:44:11,1594.0
1844,2019-07-10 21:52:40,1539.0
1844,2019-07-10 21:57:20,1551.0
1844,2019-07-10 22:13:08,1566.0
1844,2019-07-10 22:18:46,1598.0
1844,2019-07-10 22:36:55,1591.0
1844,2019-07-10 22:44:20,1597.0
1845,2019-07-10 22:48:25,1585.0
1845,2019-07-10 22:54:28,1584.0
1845,2019-07-10 23:04:30,1601.0
1845,2019-07-10 23:10:57,1611.0
1845,2019-07-10 23:18:18,1599.0
1845,2019-07-10 23:24:33,1608.0
1846,2019-07-10 23:31:42,1595.0
1846,2019-07-10 23:37:05,1592.0
1846,2019-07-10 23:45:00,1590.0
1846,2019-07-10 23:51:33,1598.0
1847,2019-07-11 00:12:45,1599.0
1847,2019-07-11 00:17:49,1592.0
1847,2019-07-11 00:24:17,1598.0
1847,2019-07-11 00:39:14,1593.0
1847,2019-07-11 00:53:17,1592.0
1847,2019-07-11 00:57:46,1597.0
1847,2019-07-11 01:03:32,1596.0
1848,2019-07-11 01:04:32,1600.0
1848,2019-07-11 01:12:22,1587.0
1848,2019-07-11 01:31:45,1590.0
1848,2019-07-11 01:39:16,1593.0
1849,2019-07-11 01:40:16,1609.0
1849,2019-07-11 01:50:31,1594.0
1849,2019-07-11 01:55:25,1604.0
1849,2019-07-11 02:02:45,1595.0
1850,2019-07-11 02:23:21,1595.0
1850,2019-07-11 02:43:58,1620.0
1850,2019-07-11 02:54:36,1600.0
1851,2019-07-11 02:55:36,1624.0
1851,2019-07-11 03:08:21,1614.0
1851,2019-07-11 03:12:53,1590.0
1852,2019-07-11 03:13:53,1616.0
1852,2019-07-11 03:20:36,1606.0
1852,2019-07-11 03:39:09,1596.0
1852,2019-07-11 03:43:00,1599.0
1852,2019-07-11 03:52:48,1598.0
1853,2019-07-11 04:06:39,1600.0
1853,2019-07-11 04:12:13,1609.0
1853,2019-07-11 04:20:57,1620.0
1853,2019-07-11 04:24:10,1616.0
1853,2019-07-11 04:30:10,1610.0
1854,2019-07-11 05:14:34,1597.0
1854,2019-07-11 05:20:13,1585.0
1854,2019-07-11 05:26:33,1589.0
1854,2019-07-11 05:35:10,1597.0
1854,2019-07-11 05:42:03,1591.0
1854,2019-07-11 05:52:55,1590.0
1854,2019-07-11 05:59:01,1589.0
1855,2019-07-11 06:15:25,1598.0
1855,2019-07-11 06:27:58,1601.0
1855,2019-07-11 06:39:25,1609.0
1855,2019-07-11 07:25:48,1615.0
1855,2019-07-11 07:31:03,1605.0
1855,2019-07-11 07:44:27,1616.0
1855,2019-07-11 07:46:55,1611.0
1856,2019-07-11 07:47:55,1622.0
1856,2019-07-11 07:54:54,1600.0
1856,2019-07-11 08:02:14,1590.0
1856,2019-07-11 08:40:29,1601.0
1856,2019-07-11 08:45:37,1600.0
1856,2019-07-11 08:59:28,1597.0
1857,2019-07-11 09:06:11,1585.0
1857,2019-07-11 09:13:43,1576.0
1857,2019-07-11 09:22:14,1578.0
1857,2019-07-11 09:29:59,1585.0
1858,2019-07-11 09:37:35,1601.0
1858,2019-07-11 09:54:41,1594.0
1858,2019-07-11 10:07:46,1591.0
1859,2019-07-11 10:12:42,1604.0
1859,2019-07-11 10:18:03,1599.0
1859,2019-07-11 10:24:42,1592.0
1860,2019-07-11 10:37:15,1568.0
1860,2019-07-11 10:42:43,1590.0
1860,2019-07-11 10:48:13,1589.0
1860,2019-07-11 10:54:09,1579.0
1860,2019-07-11 10:58:21,1594.0
1861,2019-07-11 11:14:04,1613.0
1861,2019-07-11 11:20:10,1608.0
1861,2019-07-11 11:26:42,1593.0
1862,2019-07-11 12:05:22,1627.0
1862,2019-07-11 12:12:44,1602.0
1862,2019-07-11 12:27:37,1590.0
1862,2019-07-11 12:41:55,1587.0
1862,2019-07-11 12:48:31,1586.0
1863,2019-07-11 12:49:31,1588.0
1863,2019-07-11 12:55:13,1578.0
1863,2019-07-11 13:02:22,1590.0
1863,2019-07-11 13:09:57,1581.0
1864,2019-07-11 13:44:48,1582.0
1864,2019-07-11 13:51:01,1579.0
1864,2019-07-11 13:58:48,1582.0
1864,2019-07-11 14:12:05,1587.0
1864,2019-07-11 14:19:33,1585.0
1865,2019-07-11 15:01:37,1616.0
1865,2019-07-11 15:12:55,1610.0
1865,2019-07-11 15:24:33,1599.0
1866,2019-07-11 15:37:51,1645.0
1866,2019-07-11 15:44:19,1624.0
1866,2019-07-11 15:48:01,1620.0
1866,2019-07-11 16:02:46,1602.0
1866,2019-07-11 16:05:12,1605.0
1866,2019-07-11 16:10:19,1604.0
1866,2019-07-11 16:28:23,1613.0
1866,2019-07-11 16:51:48,1619.0
1866,2019-07-11 17:00:49,1619.0
1866,2019-07-11 17:06:25,1612.0
1866,2019-07-11 17:16:21,1610.0
1867,2019-07-11 17:19:28,1569.0
1867,2019-07-11 17:26:23,1578.0
1867,2019-07-11 17:37:04,1575.0
1867,2019-07-11 17:44:20,1575.0
1868,2019-07-11 17:57:02,1534.0
1868,2019-07-11 18:02:10,1562.0
1868,2019-07-11 18:15:55,1566.0
1868,2019-07-11 18:20:56,1561.0
1868,2019-07-11 18:28:43,1583.0
1869,2019-07-11 18:46:52,1601.0
1869,2019-07-11 18:57:59,1562.0
1869,2019-07-11 19:13:15,1585.0
1869,2019-07-11 19:23:37,1599.0
1869,2019-07-11 19:28:09,1594.0
1869,2019-07-11 19:38:25,1598.0
1870,2019-07-11 19:43:14,1571.0
1870,2019-07-11 19:53:06,1565.0
1870,2019-07-11 19:58:11,1573.0
1870,2019-07-11 20:04:50,1580.0
1870,2019-07-11 20:11:57,1581.0
1870,2019-07-11 20:18:01,1576.0
1870,2019-07-11 20:22:13,1593.0
1871,2019-07-11 20:46:28,1615.0
1871,2019-07-11 20:55:07,1580.0
1871,2019-07-11 21:16:51,1570.0
1871,2019-07-11 21:22:36,1587.0
1871,2019-07-11 21:30:42,1593.0
1871,2019-07-11 21:40:12,1596.0
1872,2019-07-11 21:45:38,1600.0
1872,2019-07-11 21:50:07,1580.0
1872,2019-07-11 22:05:24,1595.0
1872,2019-07-11 22:11:48,1590.0
1872,2019-07-11 22:16:31,1592.0
1873,2019-07-11 22:41:04,1622.0
1873,2019-07-11 22:49:26,1598.0
1873,2019-07-11 23:17:15,1590.0
1873,2019-07-11 23:22:43,1606.0
1873,2019-07-11 23:33:59,1594.0
1874,2019-07-11 23:53:58,1613.0
1874,2019-07-12 00:01:02,1599.0
1874,2019-07-12 00:09:42,1587.0
1874,2019-07-12 00:28:03,1593.0
1874,2019-07-12 00:40:13,1595.0
1875,2019-07-12 00:55:53,1603.0
1875,2019-07-12 01:03:10,1608.0
1875,2019-07-12 01:08:55,1604.0
1875,2019-07-12 01:13:50,1607.0
1876,2019-07-12 01:30:58,1598.0
1876,2019-07-12 01:37:04,1594.0
1876,2019-07-12 01:43:03,1597.0
1876,2019-07-12 01:56:36,1591.0
1876,2019-07-12 02:00:22,1588.0
1877,2019-07-12 02:01:22,1600.0
1877,2019-07-12 02:08:05,1591.0
1877,2019-07-12 02:12:17,1591.0
1877,2019-07-12 02:27:47,1587.0
1877,2019-07-12 02:32:17,1597.0
1877,2019-07-12 02:38:20,1595.0
1878,2019-07-12 02:39:20,1598.0
1878,2019-07-12 02:46:40,1600.0
1878,2019-07-12 02:53:49,1607.0
1878,2019-07-12 03:13:39,1589.0
1878,2019-07-12 03:25:55,1591.0
1878,2019-07-12 03:37:28,1590.0
1879,2019-07-12 04:08:34,1607.0
1879,2019-07-12 04:17:13,1589.0
1879,2019-07-12 04:29:21,1588.0
1879,2019-07-12 04:40:39,1594.0
1879,2019-07-12 04:50:48,1594.0
1880,2019-07-12 07:04:51,1606.0
1880,2019-07-12 07:10:49,1595.0
1880,2019-07-12 07:16:48,1595.0
1880,2019-07-12 07:25:00,1593.0
1880,2019-07-12 07:30:05,1609.0
1880,2019-07-12 07:36:22,1621.0
1880,2019-07-12 07:46:47,1611.0
1880,2019-07-12 07:58:18,1581.0
1880,2019-07-12 09:02:10,1607.0
1880,2019-07-12 10:06:42,1608.0
1880,2019-07-12 10:18:45,1598.0
1880,2019-07-12 10:22:58,1615.0
1881,2019-07-12 10:23:58,1584.0
1881,2019-07-12 10:31:14,1600.0
1881,2019-07-12 10:38:35,1614.0
1881,2019-07-12 10:49:38,1550.0
1881,2019-07-12 13:24:35,1566.0
1881,2019-07-12 13:37:43,1578.0
1881,2019-07-12 13:44:40,1584.0
1881,2019-07-12 13:53:04,1586.0
1881,2019-07-12 13:56:56,1583.0
1882,2019-07-12 13:57:56,1598.0
1882,2019-07-12 14:04:20,1578.0
1882,2019-07-12 14:12:09,1586.0
1882,2019-07-12 14:30:37,1609.0
1882,2019-07-12 15:03:52,1593.0
1882,2019-07-12 15:06:41,1599.0
1882,2019-07-12 15:21:07,1607.0
1883,2019-07-12 15:27:08,1610.0
1883,2019-07-12 15:31:03,1604.0
1883,2019-07-12 15:39:15,1607.0
1883,2019-07-12 15:45:06,1607.0
1884,2019-07-12 16:26:47,1579.0
1884,2019-07-12 16:32:46,1583.0
1884,2019-07-12 16:39:10,1605.0
1884,2019-07-12 17:04:15,1590.0
1884,2019-07-12 17:09:29,1588.0
1884,2019-07-12 17:18:45,1594.0
1885,2019-07-12 17:38:06,1631.0
1885,2019-07-12 17:47:55,1604.0
1885,2019-07-12 17:53:41,1590.0
1885,2019-07-12 18:05:11,1600.0
1885,2019-07-12 18:13:49,1590.0
1886,2019-07-12 18:18:54,1586.0
1886,2019-07-12 18:23:14,1595.0
1886,2019-07-12 18:25:43,1595.0
1886,2019-07-12 18:31:41,1598.0
1886,2019-07-12 18:34:06,1596.0
1886,2019-07-12 18:40:26,1589.0
1886,2019-07-12 18:50:59,1595.0
1886,2019-07-12 18:56:00,1596.0
1887,2019-07-12 19:14:58,1578.0
1887,2019-07-12 19:19:09,1579.0
1887,2019-07-12 19:26:08,1586.0
1887,2019-07-12 19:31:07,1586.0
1887,2019-07-12 19:46:59,1587.0
1887,2019-07-12 19:59:19,1590.0
1887,2019-07-12 20:07:23,1593.0
1888,2019-07-12 20:15:02,1627.0
1888,2019-07-12 20:21:11,1612.0
1888,2019-07-12 20:43:11,1596.0
1888,2019-07-12 20:56:38,1593.0
1889,2019-07-12 21:02:19,1620.0
1889,2019-07-12 21:09:19,1594.0
1889,2019-07-12 21:23:53,1596.0
1889,2019-07-12 21:27:16,1602.0
1889,2019-07-12 21:45:59,1601.0
1889,2019-07-12 21:55:58,1596.0
1890,2019-07-12 22:01:44,1571.0
1890,2019-07-12 22:04:55,1588.0
1890,2019-07-12 22:18:10,1597.0
1890,2019-07-12 22:23:48,1611.0
1890,2019-07-12 22:39:48,1604.0
1890,2019-07-12 22:44:03,1606.0
1890,2019-07-12 22:49:11,1596.0
1890,2019-07-12 22:53:09,1602.0
1890,2019-07-12 22:58:25,1611.0
1891,2019-07-12 23:01:13,1596.0
1891,2019-07-12 23:06:52,1599.0
1891,2019-07-12 23:17:31,1587.0
1891,2019-07-12 23:35:44,1597.0
1891,2019-07-12 23:45:34,1593.0
1892,2019-07-12 23:59:35,1608.0
1892,2019-07-13 00:04:53,1596.0
1892,2019-07-13 00:15:40,1591.0
1892,2019-07-13 00:32:25,1598.0
1892,2019-07-13 00:36:02,1596.0
1892,2019-07-13 00:45:59,1599.0
1892,2019-07-13 00:53:08,1592.0
1893,2019-07-13 00:56:24,1607.0
1893,2019-07-13 01:02:20,1592.0
1893,2019-07-13 01:16:39,1598.0
1893,2019-07-13 01:29:15,1595.0
1893,2019-07-13 01:38:36,1593.0
1894,2019-07-13 01:49:28,1592.0
1894,2019-07-13 01:53:21,1593.0
1894,2019-07-13 02:00:20,1589.0
1894,2019-07-13 02:04:14,1595.0
1895,2019-07-13 02:13:38,1582.0
1895,2019-07-13 02:21:38,1598.0
1895,2019-07-13 02:25:48,1587.0
1895,2019-07-13 02:34:25,1582.0
1895,2019-07-13 02:38:15,1592.0
1895,2019-07-13 02:43:18,1585.0
1896,2019-07-13 02:50:18,1564.0
1896,2019-07-13 02:59:50,1575.0
1896,2019-07-13 03:06:24,1587.0
1897,2019-07-13 03:27:13,1628.0
1897,2019-07-13 03:36:50,1604.0
1897,2019-07-13 03:46:35,1605.0
1897,2019-07-13 03:54:08,1603.0
1897,2019-07-13 04:01:59,1598.0
1898,2019-07-13 05:05:26,1551.0
1898,2019-07-13 05:13:38,1577.0
1898,2019-07-13 05:26:46,1590.0
1898,2019-07-13 05:31:31,1588.0
1898,2019-07-13 05:36:29,1588.0
1898,2019-07-13 05:41:47,1593.0
1899,2019-07-13 06:29:47,1583.0
1899,2019-07-13 06:39:12,1588.0
1899,2019-07-13 06:48:59,1614.0
1899,2019-07-13 06:53:35,1617.0
1899,2019-07-13 06:59:21,1620.0
1899,2019-07-13 07:03:34,1617.0
1900,2019-07-18 05:11:50,1621.0
1900,2019-07-18 05:17:48,1598.0
1900,2019-07-18 05:46:00,1589.0
1900,2019-07-18 05:57:12,1599.0
1900,2019-07-18 06:04:08,1600.0
1900,2019-07-18 06:15:33,1601.0
1901,2019-07-18 08:58:46,1616.0
1901,2019-07-18 09:03:57,1610.0
1901,2019-07-18 09:18:37,1608.0
1901,2019-07-18 09:27:59,1610.0
1902,2019-07-18 10:11:04,1570.0
1902,2019-07-18 10:15:59,1581.0
1902,2019-07-18 10:24:39,1614.0
1902,2019-07-18 10:29:18,1612.0
1902,2019-07-18 10:38:26,1624.0
1902,2019-07-18 10:44:37,1620.0
1902,2019-07-18 10:47:06,1604.0
1902,2019-07-18 10:50:23,1616.0
1903,2019-07-18 10:51:23,1611.0
1903,2019-07-18 10:56:12,1576.0
1903,2019-07-18 11:03:37,1585.0
1903,2019-07-18 11:57:08,1595.0
1903,2019-07-18 12:02:03,1591.0
1903,2019-07-18 12:07:55,1596.0
1903,2019-07-18 12:11:49,1597.0
